x-axis,1,2
second,Volt,Volt
+26.15000E-03,-995.17593E-03,-858.11061E-03
+26.20000E-03,-995.17593E-03,-451.07544E-03
+26.25000E-03,-1.03537693E+00,+106.71350E-03
+26.30000E-03,-1.03537693E+00,+594.15068E-03
+26.35000E-03,-1.03537693E+00,+1.03636173E+00
+26.40000E-03,-997.68849E-03,+1.39314564E+00
+26.45000E-03,-1.05547743E+00,+1.75495468E+00
+26.50000E-03,-1.03537693E+00,+1.88058282E+00
+26.55000E-03,-1.05547743E+00,+1.92078383E+00
+26.60000E-03,-997.68849E-03,+2.03636172E+00
+26.65000E-03,-1.01527643E+00,+1.83535669E+00
+26.70000E-03,-1.03537693E+00,+1.71475368E+00
+26.75000E-03,-1.03537693E+00,+1.39314564E+00
+26.80000E-03,-1.07557794E+00,+1.07153761E+00
+26.85000E-03,-1.01527643E+00,+709.72857E-03
+26.90000E-03,-997.68849E-03,+347.91952E-03
+26.95000E-03,-1.03537693E+00,-54.09052E-03
+27.00000E-03,-997.68849E-03,-536.50258E-03
+27.05000E-03,-1.01527643E+00,-898.31162E-03
+27.10000E-03,-1.03537693E+00,-1.17971865E+00
+27.15000E-03,-1.03537693E+00,-1.46112568E+00
+27.20000E-03,-1.03537693E+00,-1.50132669E+00
+27.25000E-03,-1.01778899E+00,-1.66715583E+00
+27.30000E-03,-1.07557794E+00,-1.74253272E+00
+27.35000E-03,-1.03537693E+00,-1.74253272E+00
+27.40000E-03,-1.03537693E+00,-1.50132669E+00
+27.45000E-03,-1.01778899E+00,-1.13449252E+00
+27.50000E-03,-1.03537693E+00,-853.08549E-03
+27.55000E-03,-1.01778899E+00,-536.50258E-03
+27.60000E-03,-1.03537693E+00,-134.49253E-03
+27.65000E-03,-1.01778899E+00,+232.34164E-03
+27.70000E-03,-1.03537693E+00,+508.72354E-03
+27.75000E-03,-1.01527643E+00,+795.15570E-03
+27.80000E-03,-995.17593E-03,+991.13560E-03
+27.85000E-03,-1.01778899E+00,+1.23234162E+00
+27.90000E-03,-1.03537693E+00,+1.31274363E+00
+27.95000E-03,-1.01527643E+00,+1.39314564E+00
+28.00000E-03,-1.03537693E+00,+1.31776876E+00
+28.05000E-03,-1.01527643E+00,+1.23234162E+00
+28.10000E-03,-1.03788950E+00,+1.07656273E+00
+28.15000E-03,-1.03537693E+00,+790.13057E-03
+28.20000E-03,-1.03537693E+00,+589.12555E-03
+28.25000E-03,-1.01527643E+00,+347.91952E-03
+28.30000E-03,-997.68849E-03,+106.71350E-03
+28.35000E-03,-1.01778899E+00,-214.89454E-03
+28.40000E-03,-1.03537693E+00,-456.10057E-03
+28.45000E-03,-1.01778899E+00,-737.50760E-03
+28.50000E-03,-997.68849E-03,-858.11061E-03
+28.55000E-03,-995.17593E-03,-1.09931664E+00
+28.60000E-03,-1.03537693E+00,-1.17971865E+00
+28.65000E-03,-1.01778899E+00,-1.21489453E+00
+28.70000E-03,-1.07557794E+00,-1.17469353E+00
+28.75000E-03,-1.01778899E+00,-1.09931664E+00
+28.80000E-03,-1.07557794E+00,-938.51262E-03
+28.85000E-03,-1.03537693E+00,-732.48247E-03
+28.90000E-03,-1.03537693E+00,-531.47745E-03
+28.95000E-03,-1.05547743E+00,-250.07042E-03
+29.00000E-03,-1.03537693E+00,-49.06540E-03
+29.05000E-03,-1.03537693E+00,+227.31651E-03
+29.10000E-03,-1.03788950E+00,+508.72354E-03
+29.15000E-03,-1.03537693E+00,+634.35168E-03
+29.20000E-03,-1.03537693E+00,+830.33158E-03
+29.25000E-03,-1.01527643E+00,+955.95972E-03
+29.30000E-03,-995.17593E-03,+991.13560E-03
+29.35000E-03,-1.01527643E+00,+1.03133660E+00
+29.40000E-03,-1.07557794E+00,+915.75871E-03
+29.45000E-03,-1.03537693E+00,+910.73359E-03
+29.50000E-03,-1.03537693E+00,+749.92957E-03
+29.55000E-03,-1.03537693E+00,+553.94967E-03
+29.60000E-03,-1.07557794E+00,+347.91952E-03
+29.65000E-03,-1.01527643E+00,+106.71350E-03
+29.70000E-03,-1.03537693E+00,-49.06540E-03
+29.75000E-03,-1.03537693E+00,-295.29655E-03
+29.80000E-03,-1.03537693E+00,-456.10057E-03
+29.85000E-03,-1.03537693E+00,-616.90459E-03
+29.90000E-03,-1.03537693E+00,-777.70860E-03
+29.95000E-03,-1.01527643E+00,-777.70860E-03
+30.00000E-03,-997.68849E-03,-858.11061E-03
+30.05000E-03,-1.01527643E+00,-777.70860E-03
+30.10000E-03,-997.68849E-03,-777.70860E-03
+30.15000E-03,-1.01778899E+00,-732.48247E-03
+30.20000E-03,-1.03537693E+00,-536.50258E-03
+30.25000E-03,-1.01778899E+00,-491.27645E-03
+30.30000E-03,-997.68849E-03,-295.29655E-03
+30.35000E-03,-1.03537693E+00,-94.29153E-03
+30.40000E-03,-1.03537693E+00,+106.71350E-03
+30.45000E-03,-1.03537693E+00,+267.51751E-03
+30.50000E-03,-1.03537693E+00,+352.94465E-03
+30.55000E-03,-1.03537693E+00,+508.72354E-03
+30.60000E-03,-997.68849E-03,+589.12555E-03
+30.65000E-03,-1.03537693E+00,+749.92957E-03
+30.70000E-03,-995.17593E-03,+749.92957E-03
+30.75000E-03,-1.03537693E+00,+669.52756E-03
+30.80000E-03,-1.03788950E+00,+594.15068E-03
+30.85000E-03,-1.01778899E+00,+634.35168E-03
+30.90000E-03,-1.03537693E+00,+352.94465E-03
+30.95000E-03,-1.03537693E+00,+307.71852E-03
+31.00000E-03,-997.68849E-03,+187.11551E-03
+31.05000E-03,-1.01527643E+00,+26.31149E-03
+31.10000E-03,-1.03537693E+00,-134.49253E-03
+31.15000E-03,-1.01527643E+00,-255.09555E-03
+31.20000E-03,-997.68849E-03,-295.29655E-03
+31.25000E-03,-1.03537693E+00,-536.50258E-03
+31.30000E-03,-1.03537693E+00,-456.10057E-03
+31.35000E-03,-1.01778899E+00,-657.10559E-03
+31.40000E-03,-997.68849E-03,-616.90459E-03
+31.45000E-03,-1.01527643E+00,-611.87946E-03
+31.50000E-03,-997.68849E-03,-536.50258E-03
+31.55000E-03,-1.03537693E+00,-410.87444E-03
+31.60000E-03,-1.03537693E+00,-375.69856E-03
+31.65000E-03,-1.01778899E+00,-295.29655E-03
+31.70000E-03,-1.03537693E+00,-129.46741E-03
+31.75000E-03,-1.03537693E+00,-8.86439E-03
+31.80000E-03,-997.68849E-03,+31.33661E-03
+31.85000E-03,-1.01778899E+00,+267.51751E-03
+31.90000E-03,-1.03537693E+00,+347.91952E-03
+31.95000E-03,-1.03537693E+00,+393.14565E-03
+32.00000E-03,-1.03537693E+00,+589.12555E-03
+32.05000E-03,-1.03537693E+00,+508.72354E-03
+32.10000E-03,-1.03537693E+00,+513.74867E-03
+32.15000E-03,-1.01778899E+00,+548.92455E-03
+32.20000E-03,-1.03788950E+00,+508.72354E-03
+32.25000E-03,-1.01778899E+00,+307.71852E-03
+32.30000E-03,-995.17593E-03,+192.14063E-03
+32.35000E-03,-1.03537693E+00,+151.93963E-03
+32.40000E-03,-997.68849E-03,+31.33661E-03
+32.45000E-03,-1.01778899E+00,-94.29153E-03
+32.50000E-03,-1.03537693E+00,-134.49253E-03
+32.55000E-03,-1.01778899E+00,-214.89454E-03
+32.60000E-03,-1.03537693E+00,-295.29655E-03
+32.65000E-03,-1.01527643E+00,-375.69856E-03
+32.70000E-03,-1.03537693E+00,-375.69856E-03
+32.75000E-03,-995.17593E-03,-456.10057E-03
+32.80000E-03,-1.07557794E+00,-451.07544E-03
+32.85000E-03,-1.05799000E+00,-410.87444E-03
+32.90000E-03,-1.03537693E+00,-375.69856E-03
+32.95000E-03,-1.01527643E+00,-295.29655E-03
+33.00000E-03,-1.03537693E+00,-209.86942E-03
+33.05000E-03,-1.03537693E+00,-214.89454E-03
+33.10000E-03,-1.03537693E+00,-49.06540E-03
+33.15000E-03,-1.03537693E+00,+31.33661E-03
+33.20000E-03,-1.03537693E+00,+111.73862E-03
+33.25000E-03,-1.03537693E+00,+267.51751E-03
+33.30000E-03,-1.03537693E+00,+347.91952E-03
+33.35000E-03,-1.03537693E+00,+312.74364E-03
+33.40000E-03,-997.68849E-03,+428.32153E-03
+33.45000E-03,-1.03537693E+00,+312.74364E-03
+33.50000E-03,-1.03537693E+00,+347.91952E-03
+33.55000E-03,-1.03537693E+00,+307.71852E-03
+33.60000E-03,-1.03537693E+00,+267.51751E-03
+33.65000E-03,-1.03537693E+00,+187.11551E-03
+33.70000E-03,-995.17593E-03,+187.11551E-03
+33.75000E-03,-1.03788950E+00,+26.31149E-03
+33.80000E-03,-997.68849E-03,-54.09052E-03
+33.85000E-03,-1.01527643E+00,-54.09052E-03
+33.90000E-03,-1.07557794E+00,-134.49253E-03
+33.95000E-03,-1.01527643E+00,-169.66841E-03
+34.00000E-03,-997.68849E-03,-214.89454E-03
+34.05000E-03,-1.03537693E+00,-255.09555E-03
+34.10000E-03,-997.68849E-03,-295.29655E-03
+34.15000E-03,-1.03537693E+00,-295.29655E-03
+34.20000E-03,-1.03537693E+00,-295.29655E-03
+34.25000E-03,-1.01527643E+00,-255.09555E-03
+34.30000E-03,-1.03537693E+00,-214.89454E-03
+34.35000E-03,-995.17593E-03,-214.89454E-03
+34.40000E-03,-1.03537693E+00,-54.09052E-03
+34.45000E-03,-1.03537693E+00,-54.09052E-03
+34.50000E-03,-1.03537693E+00,-49.06540E-03
+34.55000E-03,-1.01778899E+00,+111.73862E-03
+34.60000E-03,-997.68849E-03,+106.71350E-03
+34.65000E-03,-1.03788950E+00,+187.11551E-03
+34.70000E-03,-1.03788950E+00,+187.11551E-03
+34.75000E-03,-1.03537693E+00,+227.31651E-03
+34.80000E-03,-1.03537693E+00,+347.91952E-03
+34.85000E-03,-1.03537693E+00,+267.51751E-03
+34.90000E-03,-1.03537693E+00,+187.11551E-03
+34.95000E-03,-995.17593E-03,+187.11551E-03
+35.00000E-03,-1.03537693E+00,+187.11551E-03
+35.05000E-03,-1.03537693E+00,+106.71350E-03
+35.10000E-03,-997.68849E-03,+106.71350E-03
+35.15000E-03,-1.03537693E+00,-8.86439E-03
+35.20000E-03,-1.07557794E+00,-129.46741E-03
+35.25000E-03,-1.01778899E+00,-134.49253E-03
+35.30000E-03,-995.17593E-03,-134.49253E-03
+35.35000E-03,-1.05799000E+00,-214.89454E-03
+35.40000E-03,-1.03788950E+00,-214.89454E-03
+35.45000E-03,-1.01527643E+00,-209.86942E-03
+35.50000E-03,-997.68849E-03,-295.29655E-03
+35.55000E-03,-1.03537693E+00,-255.09555E-03
+35.60000E-03,-1.03537693E+00,-214.89454E-03
+35.65000E-03,-1.03537693E+00,-134.49253E-03
+35.70000E-03,-997.68849E-03,-134.49253E-03
+35.75000E-03,-1.03537693E+00,-94.29153E-03
+35.80000E-03,-1.03537693E+00,-209.86942E-03
+35.85000E-03,-1.03537693E+00,-13.88952E-03
+35.90000E-03,-997.68849E-03,+26.31149E-03
+35.95000E-03,-1.03537693E+00,+71.53762E-03
+36.00000E-03,-995.17593E-03,+187.11551E-03
+36.05000E-03,-1.01527643E+00,+146.91450E-03
+36.10000E-03,-1.03537693E+00,+187.11551E-03
+36.15000E-03,-1.01527643E+00,+187.11551E-03
+36.20000E-03,-1.03537693E+00,+192.14063E-03
+36.25000E-03,-1.01527643E+00,+187.11551E-03
+36.30000E-03,-1.03537693E+00,+111.73862E-03
+36.35000E-03,-1.05799000E+00,+66.51249E-03
+36.40000E-03,-997.68849E-03,+31.33661E-03
+36.45000E-03,-1.03537693E+00,-13.88952E-03
+36.50000E-03,-997.68849E-03,+26.31149E-03
+36.55000E-03,-1.03537693E+00,-54.09052E-03
+36.60000E-03,-1.03537693E+00,-54.09052E-03
+36.65000E-03,-1.03788950E+00,-134.49253E-03
+36.70000E-03,-997.68849E-03,-134.49253E-03
+36.75000E-03,-1.03537693E+00,-134.49253E-03
+36.80000E-03,-1.03537693E+00,-134.49253E-03
+36.85000E-03,-1.03537693E+00,-134.49253E-03
+36.90000E-03,-1.03537693E+00,-134.49253E-03
+36.95000E-03,-1.03537693E+00,-169.66841E-03
+37.00000E-03,-1.03537693E+00,-54.09052E-03
+37.05000E-03,-1.03537693E+00,-134.49253E-03
+37.10000E-03,-1.03537693E+00,-54.09052E-03
+37.15000E-03,-1.03537693E+00,-54.09052E-03
+37.20000E-03,-1.03537693E+00,-49.06540E-03
+37.25000E-03,-1.03537693E+00,+66.51249E-03
+37.30000E-03,-1.03537693E+00,+31.33661E-03
+37.35000E-03,-1.03537693E+00,+71.53762E-03
+37.40000E-03,-1.03537693E+00,+106.71350E-03
+37.45000E-03,-1.03537693E+00,+106.71350E-03
+37.50000E-03,-1.03788950E+00,+106.71350E-03
+37.55000E-03,-1.03537693E+00,+146.91450E-03
+37.60000E-03,-997.68849E-03,+111.73862E-03
+37.65000E-03,-1.05547743E+00,+66.51249E-03
+37.70000E-03,-1.03537693E+00,+106.71350E-03
+37.75000E-03,-1.01778899E+00,+26.31149E-03
+37.80000E-03,-1.03537693E+00,-49.06540E-03
+37.85000E-03,-1.03537693E+00,+26.31149E-03
+37.90000E-03,-1.07557794E+00,-54.09052E-03
+37.95000E-03,-1.01778899E+00,-54.09052E-03
+38.00000E-03,-1.03537693E+00,-54.09052E-03
+38.05000E-03,-1.01527643E+00,-94.29153E-03
+38.10000E-03,-1.03537693E+00,-134.49253E-03
+38.15000E-03,-1.01778899E+00,-134.49253E-03
+38.20000E-03,-1.03537693E+00,-129.46741E-03
+38.25000E-03,-1.01778899E+00,-134.49253E-03
+38.30000E-03,-995.17593E-03,-134.49253E-03
+38.35000E-03,-995.17593E-03,-134.49253E-03
+38.40000E-03,-1.03537693E+00,-49.06540E-03
+38.45000E-03,-1.01778899E+00,-89.26640E-03
+38.50000E-03,-1.03537693E+00,+26.31149E-03
+38.55000E-03,-995.17593E-03,+26.31149E-03
+38.60000E-03,-997.68849E-03,+106.71350E-03
+38.65000E-03,-1.03537693E+00,+26.31149E-03
+38.70000E-03,-1.07557794E+00,+106.71350E-03
+38.75000E-03,-1.03537693E+00,+111.73862E-03
+38.80000E-03,-1.03537693E+00,+31.33661E-03
+38.85000E-03,-1.03788950E+00,+146.91450E-03
+38.90000E-03,-1.03537693E+00,+31.33661E-03
+38.95000E-03,-1.01527643E+00,+151.93963E-03
+39.00000E-03,-1.03537693E+00,+26.31149E-03
+39.05000E-03,-1.01778899E+00,+71.53762E-03
+39.10000E-03,-1.03788950E+00,+26.31149E-03
+39.15000E-03,-1.05547743E+00,+26.31149E-03
+39.20000E-03,-1.03537693E+00,-54.09052E-03
+39.25000E-03,-1.03537693E+00,-54.09052E-03
+39.30000E-03,-1.03537693E+00,-129.46741E-03
+39.35000E-03,-1.01527643E+00,-94.29153E-03
+39.40000E-03,-995.17593E-03,-129.46741E-03
+39.45000E-03,-1.01778899E+00,-54.09052E-03
+39.50000E-03,-997.68849E-03,-54.09052E-03
+39.55000E-03,-1.03537693E+00,-94.29153E-03
+39.60000E-03,-1.03537693E+00,-134.49253E-03
+39.65000E-03,-1.03537693E+00,-94.29153E-03
+39.70000E-03,-997.68849E-03,-54.09052E-03
+39.75000E-03,-1.01778899E+00,-89.26640E-03
+39.80000E-03,-1.03537693E+00,-49.06540E-03
+39.85000E-03,-1.01527643E+00,-13.88952E-03
+39.90000E-03,-1.03537693E+00,-49.06540E-03
+39.95000E-03,-1.01527643E+00,+26.31149E-03
+40.00000E-03,-997.68849E-03,+26.31149E-03
+40.05000E-03,-1.01527643E+00,+26.31149E-03
+40.10000E-03,-997.68849E-03,+26.31149E-03
+40.15000E-03,-1.01778899E+00,+66.51249E-03
+40.20000E-03,-1.03537693E+00,+111.73862E-03
+40.25000E-03,-1.03537693E+00,+71.53762E-03
+40.30000E-03,-1.03537693E+00,+26.31149E-03
+40.35000E-03,-1.03537693E+00,+26.31149E-03
+40.40000E-03,-995.17593E-03,+106.71350E-03
+40.45000E-03,-1.01527643E+00,+66.51249E-03
+40.50000E-03,-997.68849E-03,+26.31149E-03
+40.55000E-03,-1.03537693E+00,-54.09052E-03
+40.60000E-03,-1.03537693E+00,+26.31149E-03
+40.65000E-03,-1.05799000E+00,-54.09052E-03
+40.70000E-03,-1.03537693E+00,-54.09052E-03
+40.75000E-03,-1.03537693E+00,-49.06540E-03
+40.80000E-03,-1.03537693E+00,-54.09052E-03
+40.85000E-03,-1.03537693E+00,-13.88952E-03
+40.90000E-03,-997.68849E-03,-54.09052E-03
+40.95000E-03,-1.01527643E+00,-54.09052E-03
+41.00000E-03,-1.07557794E+00,-54.09052E-03
+41.05000E-03,-1.05547743E+00,-54.09052E-03
+41.10000E-03,-1.03537693E+00,-54.09052E-03
+41.15000E-03,-1.03537693E+00,-13.88952E-03
+41.20000E-03,-1.03537693E+00,-54.09052E-03
+41.25000E-03,-1.03537693E+00,-54.09052E-03
+41.30000E-03,-1.03537693E+00,+26.31149E-03
+41.35000E-03,-995.17593E-03,-8.86439E-03
+41.40000E-03,-1.03537693E+00,+26.31149E-03
+41.45000E-03,-1.03537693E+00,-8.86439E-03
+41.50000E-03,-1.03537693E+00,+31.33661E-03
+41.55000E-03,-1.01778899E+00,+106.71350E-03
+41.60000E-03,-1.03537693E+00,+26.31149E-03
+41.65000E-03,-1.01778899E+00,+106.71350E-03
+41.70000E-03,-1.03537693E+00,+106.71350E-03
+41.75000E-03,-1.01527643E+00,+26.31149E-03
+41.80000E-03,-1.07557794E+00,+31.33661E-03
+41.85000E-03,-1.03537693E+00,-8.86439E-03
+41.90000E-03,-1.03537693E+00,+26.31149E-03
+41.95000E-03,-1.01527643E+00,-13.88952E-03
+42.00000E-03,-997.68849E-03,-49.06540E-03
+42.05000E-03,-1.05547743E+00,-94.29153E-03
+42.10000E-03,-1.03788950E+00,-54.09052E-03
+42.15000E-03,-995.17593E-03,-8.86439E-03
+42.20000E-03,-1.03537693E+00,-129.46741E-03
+42.25000E-03,-1.05799000E+00,-54.09052E-03
+42.30000E-03,-1.03537693E+00,-54.09052E-03
+42.35000E-03,-1.03537693E+00,-13.88952E-03
+42.40000E-03,-1.03537693E+00,+26.31149E-03
+42.45000E-03,-1.03537693E+00,-8.86439E-03
+42.50000E-03,-995.17593E-03,+26.31149E-03
+42.55000E-03,-1.03537693E+00,+26.31149E-03
+42.60000E-03,-997.68849E-03,-49.06540E-03
+42.65000E-03,-1.03537693E+00,-13.88952E-03
+42.70000E-03,-997.68849E-03,+26.31149E-03
+42.75000E-03,-1.03537693E+00,-13.88952E-03
+42.80000E-03,-1.03537693E+00,+26.31149E-03
+42.85000E-03,-1.01778899E+00,+26.31149E-03
+42.90000E-03,-1.03537693E+00,+26.31149E-03
+42.95000E-03,-1.03537693E+00,-8.86439E-03
+43.00000E-03,-1.07557794E+00,+31.33661E-03
+43.05000E-03,-1.01778899E+00,+26.31149E-03
+43.10000E-03,-997.68849E-03,+26.31149E-03
+43.15000E-03,-995.17593E-03,+26.31149E-03
+43.20000E-03,-1.03537693E+00,-49.06540E-03
+43.25000E-03,-1.03537693E+00,-8.86439E-03
+43.30000E-03,-1.03537693E+00,-49.06540E-03
+43.35000E-03,-1.01778899E+00,-54.09052E-03
+43.40000E-03,-997.68849E-03,-54.09052E-03
+43.45000E-03,-1.03537693E+00,-8.86439E-03
+43.50000E-03,-1.03537693E+00,-49.06540E-03
+43.55000E-03,-1.01778899E+00,-54.09052E-03
+43.60000E-03,-1.07557794E+00,-54.09052E-03
+43.65000E-03,-1.03788950E+00,-54.09052E-03
+43.70000E-03,-1.03537693E+00,-54.09052E-03
+43.75000E-03,-1.03537693E+00,-13.88952E-03
+43.80000E-03,-995.17593E-03,+26.31149E-03
+43.85000E-03,-1.03537693E+00,-13.88952E-03
+43.90000E-03,-1.03537693E+00,+26.31149E-03
+43.95000E-03,-1.03537693E+00,+26.31149E-03
+44.00000E-03,-995.17593E-03,-49.06540E-03
+44.05000E-03,-1.03537693E+00,-54.09052E-03
+44.10000E-03,-997.68849E-03,+26.31149E-03
+44.15000E-03,-1.03537693E+00,+71.53762E-03
+44.20000E-03,-1.03537693E+00,+26.31149E-03
+44.25000E-03,-1.01527643E+00,-8.86439E-03
+44.30000E-03,-1.03537693E+00,+26.31149E-03
+44.35000E-03,-1.01527643E+00,+66.51249E-03
+44.40000E-03,-1.03537693E+00,-49.06540E-03
+44.45000E-03,-1.01527643E+00,-13.88952E-03
+44.50000E-03,-997.68849E-03,+26.31149E-03
+44.55000E-03,-1.03537693E+00,+26.31149E-03
+44.60000E-03,-1.07557794E+00,-54.09052E-03
+44.65000E-03,-1.03537693E+00,-54.09052E-03
+44.70000E-03,-1.03537693E+00,-54.09052E-03
+44.75000E-03,-1.03537693E+00,-54.09052E-03
+44.80000E-03,-1.03537693E+00,+26.31149E-03
+44.85000E-03,-1.03537693E+00,-8.86439E-03
+44.90000E-03,-997.68849E-03,-49.06540E-03
+44.95000E-03,-1.01527643E+00,-54.09052E-03
+45.00000E-03,-1.03537693E+00,-54.09052E-03
+45.05000E-03,-1.01778899E+00,-54.09052E-03
+45.10000E-03,-1.03537693E+00,-54.09052E-03
+45.15000E-03,-1.01527643E+00,+26.31149E-03
+45.20000E-03,-1.03537693E+00,-54.09052E-03
+45.25000E-03,-1.03537693E+00,-54.09052E-03
+45.30000E-03,-1.03537693E+00,+26.31149E-03
+45.35000E-03,-1.01527643E+00,+26.31149E-03
+45.40000E-03,-1.03537693E+00,+26.31149E-03
+45.45000E-03,-1.03537693E+00,+66.51249E-03
+45.50000E-03,-997.68849E-03,+26.31149E-03
+45.55000E-03,-1.01778899E+00,-13.88952E-03
+45.60000E-03,-1.03537693E+00,+26.31149E-03
+45.65000E-03,-1.03537693E+00,-13.88952E-03
+45.70000E-03,-997.68849E-03,+26.31149E-03
+45.75000E-03,-1.01778899E+00,-8.86439E-03
+45.80000E-03,-1.03537693E+00,-49.06540E-03
+45.85000E-03,-1.03537693E+00,+26.31149E-03
+45.90000E-03,-1.03537693E+00,+26.31149E-03
+45.95000E-03,-1.03537693E+00,-8.86439E-03
+46.00000E-03,-1.03537693E+00,+26.31149E-03
+46.05000E-03,-1.01778899E+00,+26.31149E-03
+46.10000E-03,-1.03537693E+00,-54.09052E-03
+46.15000E-03,-1.03537693E+00,-54.09052E-03
+46.20000E-03,-997.68849E-03,-54.09052E-03
+46.25000E-03,-1.01527643E+00,-8.86439E-03
+46.30000E-03,-1.03537693E+00,-54.09052E-03
+46.35000E-03,-995.17593E-03,-54.09052E-03
+46.40000E-03,-1.03537693E+00,+26.31149E-03
+46.45000E-03,-1.03537693E+00,-8.86439E-03
+46.50000E-03,-997.68849E-03,-49.06540E-03
+46.55000E-03,-1.03537693E+00,-8.86439E-03
+46.60000E-03,-995.17593E-03,+26.31149E-03
+46.65000E-03,-1.01778899E+00,-13.88952E-03
+46.70000E-03,-1.03537693E+00,-49.06540E-03
+46.75000E-03,-1.03537693E+00,-13.88952E-03
+46.80000E-03,-995.17593E-03,-49.06540E-03
+46.85000E-03,-995.17593E-03,-13.88952E-03
+46.90000E-03,-1.03537693E+00,+26.31149E-03
+46.95000E-03,-1.01778899E+00,-54.09052E-03
+47.00000E-03,-1.03537693E+00,+26.31149E-03
+47.05000E-03,-1.01778899E+00,-54.09052E-03
+47.10000E-03,-1.03788950E+00,+26.31149E-03
+47.15000E-03,-1.01778899E+00,-54.09052E-03
+47.20000E-03,-995.17593E-03,+26.31149E-03
+47.25000E-03,-1.01778899E+00,+26.31149E-03
+47.30000E-03,-1.03537693E+00,+26.31149E-03
+47.35000E-03,-1.01778899E+00,+31.33661E-03
+47.40000E-03,-1.07557794E+00,-49.06540E-03
+47.45000E-03,-995.17593E-03,+26.31149E-03
+47.50000E-03,-1.03537693E+00,+26.31149E-03
+47.55000E-03,-1.03537693E+00,-54.09052E-03
+47.60000E-03,-1.03537693E+00,-54.09052E-03
+47.65000E-03,-1.01527643E+00,-8.86439E-03
+47.70000E-03,-1.03537693E+00,-54.09052E-03
+47.75000E-03,-995.17593E-03,-13.88952E-03
+47.80000E-03,-997.68849E-03,-54.09052E-03
+47.85000E-03,-995.17593E-03,-54.09052E-03
+47.90000E-03,-997.68849E-03,-49.06540E-03
+47.95000E-03,-1.01778899E+00,+26.31149E-03
+48.00000E-03,-995.17593E-03,+26.31149E-03
+48.05000E-03,-1.01778899E+00,-54.09052E-03
+48.10000E-03,-995.17593E-03,+26.31149E-03
+48.15000E-03,-1.03537693E+00,+71.53762E-03
+48.20000E-03,-1.03537693E+00,+106.71350E-03
+48.25000E-03,-1.03537693E+00,+26.31149E-03
+48.30000E-03,-997.68849E-03,+26.31149E-03
+48.35000E-03,-1.01527643E+00,-8.86439E-03
+48.40000E-03,-1.03537693E+00,+26.31149E-03
+48.45000E-03,-1.01527643E+00,-54.09052E-03
+48.50000E-03,-1.07557794E+00,+26.31149E-03
+48.55000E-03,-1.03537693E+00,+26.31149E-03
+48.60000E-03,-1.07557794E+00,-54.09052E-03
+48.65000E-03,-1.01527643E+00,-13.88952E-03
+48.70000E-03,-1.03537693E+00,-49.06540E-03
+48.75000E-03,-1.03537693E+00,-13.88952E-03
+48.80000E-03,-1.03537693E+00,-54.09052E-03
+48.85000E-03,-1.03537693E+00,-54.09052E-03
+48.90000E-03,-1.03537693E+00,+26.31149E-03
+48.95000E-03,-1.01778899E+00,-89.26640E-03
+49.00000E-03,-1.03537693E+00,-49.06540E-03
+49.05000E-03,-1.03537693E+00,+26.31149E-03
+49.10000E-03,-995.17593E-03,-49.06540E-03
+49.15000E-03,-1.01778899E+00,-54.09052E-03
+49.20000E-03,-1.03537693E+00,-54.09052E-03
+49.25000E-03,-1.01527643E+00,+66.51249E-03
+49.30000E-03,-1.03537693E+00,+26.31149E-03
+49.35000E-03,-995.17593E-03,+26.31149E-03
+49.40000E-03,-1.03537693E+00,-49.06540E-03
+49.45000E-03,-1.03537693E+00,-54.09052E-03
+49.50000E-03,-1.03537693E+00,-49.06540E-03
+49.55000E-03,-1.01527643E+00,+26.31149E-03
+49.60000E-03,-1.03537693E+00,-49.06540E-03
+49.65000E-03,-1.01778899E+00,-8.86439E-03
+49.70000E-03,-997.68849E-03,+26.31149E-03
+49.75000E-03,-1.05799000E+00,+26.31149E-03
+49.80000E-03,-1.03537693E+00,+26.31149E-03
+49.85000E-03,-1.03537693E+00,-8.86439E-03
+49.90000E-03,-997.68849E-03,+26.31149E-03
+49.95000E-03,-1.07557794E+00,-94.29153E-03
